,filename,cgpa,sgpa
7865,/content/btech/found/23011305003_1800265979.html,3.09,3.09
7866,/content/btech/found/21010203018_1800265299.html,7.19,7.04
7867,/content/btech/found/22021005011_1800265901.html,5.67,5.67
7868,/content/btech/found/22011005001_1800265901.html,5.11,3.75
7869,/content/btech/found/22020107015_1800265917.html,5.04,5.91
7870,/content/btech/found/22010301011_1800265930.html,6.54,5.77
7871,/content/btech/found/22020905021_1800265902.html,5.74,6.19
7872,/content/btech/found/22021103004_1800266008.html,4.61538461538461,4.61538461538461
7873,/content/btech/found/22010305070_1800265901.html,2.92,2.04
7874,/content/btech/found/21010203042_1800265589.html,7.12,7.12
7875,/content/btech/found/20011208004_1800265809.html,5.91,3.04
7876,/content/btech/found/22021101004_1800265931.html,5.71,4.88
7877,/content/btech/found/23010204004_1800265989.html,5.39,5.39
7878,/content/btech/found/22020401019_1800265813.html,4.24,3.92
7879,/content/btech/found/22020501008_1800265468.html,7.46,7.46
7880,/content/btech/found/22020401024_1800265932.html,8.22,7.92
7881,/content/btech/found/20010603009_1800265762.html,8.09,8.15
7882,/content/btech/found/22021001015_1800265468.html,6.33,6.33
7883,/content/btech/found/20010104017_1800265988.html,7.99,7.78
7884,/content/btech/found/20010401004_1800265789.html,5.91,4.13
7885,/content/btech/found/21010501061_1800265931.html,5.32,4.38
7886,/content/btech/found/22010203003_1800266006.html,2.75,2.75
7887,/content/btech/found/22021003002_1800265760.html,7.60,7.92
7888,/content/btech/found/22011305003_1800265901.html,5.22,4.13
7889,/content/btech/found/22010203036_1800265757.html,6.71,6.71
7890,/content/btech/found/22011303036_1800266007.html,3.48,2.58
7891,/content/btech/found/22010203039_1800265757.html,8.04,8.04
7892,/content/btech/found/22010505015_1800265901.html,1.09,0.81
7893,/content/btech/found/20010603054_1800266013.html,7.7183908045977,8
7894,/content/btech/found/21020901015_1800265814.html,6.47,6.07
7895,/content/btech/found/20010305035_1800265775.html,7.79,6.93
7896,/content/btech/found/23010203046_1800266016.html,6.74,6.74
7897,/content/btech/found/20010101057_1800265267.html,7.64,6.96
7898,/content/btech/found/22011103018_1800265587.html,7.33,7.33
7899,/content/btech/found/22021001008_1800265932.html,6.11,5.25
7900,/content/btech/found/20010505032_1800265532.html,4.67,4.37
7901,/content/btech/found/21010304002_1800265337.html,3.83,3.83
7902,/content/btech/found/20010305006_1800265905.html,7.96,8.00
7903,/content/btech/found/21010104019_1800265816.html,3.39,2.88
7904,/content/btech/found/23010205055_1800265979.html,3.78,3.78
7905,/content/btech/found/22020505008_1800265531.html,7.96,7.96
7906,/content/btech/found/21021001009_1800265790.html,2.74,1.50
7907,/content/btech/found/20010505052_1800265397.html,4.84,3.04
7908,/content/btech/found/22021303009_1800265760.html,3.64,3.92
7909,/content/btech/found/23010106068_1800265980.html,1.52,1.52
7910,/content/btech/found/22010205038_1800265901.html,2.20,2.50
7911,/content/btech/found/22010501024_1800265786.html,5.17,5.17
7912,/content/btech/found/23011201013_1800265991.html,1.74,1.74
7913,/content/btech/found/21021005001_1800265903.html,7.14,7.52
7914,/content/btech/found/21010203024_1800266011.html,7.86885245901639,8.41666666666667
7915,/content/btech/found/21021005016_1800265775.html,3.50,0.78
7916,/content/btech/found/20010301012_1800265469.html,8.23,8.50
7917,/content/btech/found/21011103019_1800265757.html,6.04,6.04
7918,/content/btech/found/22010203045_1800266009.html,7.91891891891892,8
7919,/content/btech/found/23010203034_1800266016.html,1.57,1.57
7920,/content/btech/found/22010401025_1800265467.html,1.21,1.21
7921,/content/btech/found/21020905011_1800265904.html,6.67,5.93
7922,/content/btech/found/21010301055_1800265813.html,6.82,4.38
7923,/content/btech/found/22010505040_1800265901.html,5.58,6.00
7924,/content/btech/found/22015103010_1800265480.html,6.82,6.82
7925,/content/btech/found/22010304040_1800265516.html,1.67,1.67
7926,/content/btech/found/22021003013_1800266011.html,7.85135135135135,8.08333333333333
7927,/content/btech/found/21011003018_1800265362.html,5.42,5.42
7928,/content/btech/found/21011403010_1800265758.html,6.19,5.17
7929,/content/btech/found/20010505028_1800265275.html,5.23,3.12
7930,/content/btech/found/21010401036_1800265788.html,7.86,7.62
7931,/content/btech/found/22010205006_1800265900.html,2.42,2.96
7932,/content/btech/found/20010104062_1800265821.html,5.89,4.54
7933,/content/btech/found/21010505025_1800265531.html,4.77,3.96
7934,/content/btech/found/21011001005_1800265494.html,6.08,6.08
7935,/content/btech/found/22021103001_1800266011.html,6.71794871794872,6.5
7936,/content/btech/found/21010104031_1800265816.html,5.01,4.21
7937,/content/btech/found/20010901008_1800265267.html,5.53,3.63
7938,/content/btech/found/22021303006_1800266011.html,7.13513513513514,6.29166666666667
7939,/content/btech/found/23020107001_1800265917.html,5.70,5.70
7940,/content/btech/found/22010103017_1800265783.html,4.02,4.25
7941,/content/btech/found/21010501023_1800265788.html,6.14,5.38
7942,/content/btech/found/22010903006_1800266009.html,2.40277777777778,1.33333333333333
7943,/content/btech/found/22010103012_1800265479.html,2.38,2.38
7944,/content/btech/found/20010603013_1800266013.html,7.10919540229885,6.78260869565217
7945,/content/btech/found/21021101002_1800265934.html,6.87,6.39
7946,/content/btech/found/22020205004_1800265531.html,7.50,7.50
7947,/content/btech/found/22021201009_1800265813.html,5.86,5.25
7948,/content/btech/found/21010305055_1800265773.html,4.62,4.19
7949,/content/btech/found/21021005017_1800265550.html,7.67,7.67
7950,/content/btech/found/22020905002_1800265773.html,7.62,7.69
7951,/content/btech/found/21011201013_1800265788.html,5.45,4.35
7952,/content/btech/found/22010203004_1800265758.html,7.44,6.96
7953,/content/btech/found/21021303011_1800265243.html,6.38,6.38
7954,/content/btech/found/21010305033_1800265771.html,3.83,2.83
7955,/content/btech/found/20010501050_1800265932.html,6.43,6.08
7956,/content/btech/found/22021201021_1800265788.html,7.12,7.12
7957,/content/btech/found/20010104039_1800265600.html,7.62,6.83
7958,/content/btech/found/21010104006_1800265816.html,6.29,5.63
7959,/content/btech/found/22010905006_1800265530.html,4.92,4.92
7960,/content/btech/found/20010101054_1800265500.html,6.92,5.54
7961,/content/btech/found/20010501025_1800265790.html,6.14,5.54
7962,/content/btech/found/21010205044_1800265903.html,0.92,0.56
7963,/content/btech/found/22010204028_1800265516.html,2.88,2.88
7964,/content/btech/found/20010603033_1800265243.html,5.66,2.85
7965,/content/btech/found/22010103016_1800265479.html,3.92,3.92
7966,/content/btech/found/21010203024_1800265362.html,7.79,7.79
7967,/content/btech/found/21010304018_1800265819.html,5.46,3.92
7968,/content/btech/found/22010304059_1800265818.html,5.17,5.17
7969,/content/btech/found/20010205024_1800265905.html,7.53,7.95
7970,/content/btech/found/21020104003_1800265817.html,7.14,6.92
7971,/content/btech/found/22015103016_1800266019.html,4.07,2.81
7972,/content/btech/found/22010304012_1800265815.html,4.90,4.58
7973,/content/btech/found/22020401019_1800265931.html,4.84,3.92
7974,/content/btech/found/21011503001_1800265238.html,7.88,7.88
7975,/content/btech/found/20011101005_1800265267.html,4.84,1.54
7976,/content/btech/found/22021001013_1800265931.html,6.52,6.15
7977,/content/btech/found/22021001013_1800265813.html,5.18,4.38
7978,/content/btech/found/22011103003_1800265587.html,6.38,6.38
7979,/content/btech/found/22010101059_1800265812.html,6.60,6.50
7980,/content/btech/found/21010505039_1800265548.html,4.00,4.00
7981,/content/btech/found/21010101006_1800265932.html,6.87,5.92
7982,/content/btech/found/22010103025_1800265479.html,4.29,4.29
7983,/content/btech/found/21021501006_1800265814.html,6.89,6.89
7984,/content/btech/found/23020501006_1800265930.html,7.65,7.65
7985,/content/btech/found/21020903011_1800265284.html,7.00,7.42
7986,/content/btech/found/21021005005_1800265901.html,7.21,7.21
7987,/content/btech/found/23021203004_1800266009.html,4.34615384615385,4.34615384615385
7988,/content/btech/found/21010501031_1800265291.html,6.10,4.67
7989,/content/btech/found/21020204010_1800265599.html,6.69,6.69
7990,/content/btech/found/21010301037_1800265929.html,6.40,6.04
7991,/content/btech/found/21010101034_1800265813.html,7.53,6.92
7992,/content/btech/found/21010104039_1800265292.html,3.71,3.29
7993,/content/btech/found/23020905008_1800265901.html,7.75,7.75
7994,/content/btech/found/22010203039_1800266009.html,8.04054054054054,8.61538461538461
7995,/content/btech/found/21021005006_1800265532.html,5.96,6.84
7996,/content/btech/found/21021201007_1800265499.html,6.73,6.73
7997,/content/btech/found/21010501006_1800265494.html,5.71,5.71
7998,/content/btech/found/23010205016_1800265979.html,2.22,2.22
7999,/content/btech/found/22011303040_1800265758.html,3.75,3.04
8000,/content/btech/found/21010104017_1800265337.html,6.17,6.17
8001,/content/btech/found/23010106021_1800265980.html,3.52,3.52
8002,/content/btech/found/21021003004_1800265589.html,2.96,2.96
8003,/content/btech/found/22010203029_1800266007.html,2.67,2.42
8004,/content/btech/found/20010204004_1800265817.html,7.39,7.35
8005,/content/btech/found/20011303004_1800265243.html,7.11,5.71
8006,/content/btech/found/22010301011_1800265467.html,5.13,5.13
8007,/content/btech/found/22020903002_1800265589.html,5.88,5.88
8008,/content/btech/found/23010305045_1800265979.html,7.52,7.52
8009,/content/btech/found/22010501036_1800265786.html,1.38,1.38
8010,/content/btech/found/22010104057_1800265815.html,3.27,1.96
8011,/content/btech/found/22020905015_1800265531.html,7.04,7.04
8012,/content/btech/found/21020905010_1800265397.html,6.50,6.50
8013,/content/btech/found/21010901014_1800265813.html,5.52,4.13
8014,/content/btech/found/21010501036_1800265787.html,6.15,5.79
8015,/content/btech/found/22010203038_1800265758.html,7.69,7.75
8016,/content/btech/found/20010205010_1800265905.html,7.14,7.75
8017,/content/btech/found/21010301033_1800265291.html,7.38,7.63
8018,/content/btech/found/23010503021_1800266016.html,6.96,6.96
8019,/content/btech/found/20010305017_1800265904.html,6.40,4.44
8020,/content/btech/found/23021005009_1800265901.html,2.50,2.50
8021,/content/btech/found/22020905008_1800265902.html,3.60,3.12
8022,/content/btech/found/21010401009_1800265468.html,3.57,2.42
8023,/content/btech/found/20010203014_1800266013.html,6.84883720930233,5.82608695652174
8024,/content/btech/found/21020905004_1800265275.html,7.74,7.73
8025,/content/btech/found/20011203023_1800266013.html,7.93604651162791,8.08695652173913
8026,/content/btech/found/21010301010_1800265931.html,5.79,4.92
8027,/content/btech/found/22021101003_1800265788.html,6.19,6.19
8028,/content/btech/found/22011303052_1800265587.html,5.54,5.54
8029,/content/btech/found/22011103006_1800265757.html,6.08,6.08
8030,/content/btech/found/20010104062_1800265984.html,6.32,4.04
8031,/content/btech/found/21010905005_1800265549.html,4.3333333333,3.625
8032,/content/btech/found/20010305026_1800265219.html,8.05,8.08
8033,/content/btech/found/21010301001_1800265291.html,6.27,5.25
8034,/content/btech/found/22010305055_1800265770.html,2.5833333333,2.5833333333
8035,/content/btech/found/21011203025_1800266011.html,4.39344262295082,3.375
8036,/content/btech/found/22011303036_1800266009.html,3.23611111111111,2.75
8037,/content/btech/found/20010304008_1800265270.html,5.78,3.21
8038,/content/btech/found/21010505031_1800265900.html,4.52,4.71
8039,/content/btech/found/22011303034_1800266009.html,6.5,7.79166666666667
8040,/content/btech/found/20010603019_1800266013.html,8.01724137931035,8.1304347826087
8041,/content/btech/found/20011005004_1800265219.html,6.88,5.50
8042,/content/btech/found/21010101027_1800265932.html,6.20,3.63
8043,/content/btech/found/23010203005_1800266016.html,3.96,3.96
8044,/content/btech/found/20010505041_1800265219.html,6.68,6.81
8045,/content/btech/found/21020903005_1800265761.html,7.22,6.96
8046,/content/btech/found/22011305001_1800265770.html,4.7916666667,4.7916666667
8047,/content/btech/found/20011203010_1800265589.html,7.11,6.42
8048,/content/btech/found/22020901031_1800265931.html,7.38,7.63
8049,/content/btech/found/21010903010_1800265760.html,2.67,2.21
8050,/content/btech/found/22021001007_1800265930.html,5.96,5.96
8051,/content/btech/found/22011101002_1800265930.html,5.54,4.54
8052,/content/btech/found/20011405001_1800265904.html,7.38,7.44
8053,/content/btech/found/22010104039_1800265984.html,7.15,7.08
8054,/content/btech/found/20010603033_1800265762.html,6.89,7.04
8055,/content/btech/found/22011203037_1800265587.html,6.29,6.29
8056,/content/btech/found/22010905003_1800265899.html,6.00,6.00
8057,/content/btech/found/20010101004_1800265267.html,8.57,7.67
8058,/content/btech/found/21010203018_1800265589.html,7.14,7.04
8059,/content/btech/found/20010305025_1800265275.html,8.40,8.42
8060,/content/btech/found/21010101042_1800265813.html,8.15,7.33
8061,/content/btech/found/23021101004_1800265930.html,2.31,2.31
8062,/content/btech/found/21010304018_1800265985.html,3.85,2.33
8063,/content/btech/found/22021403005_1800265760.html,6.02,6.19
8064,/content/btech/found/21010505042_1800265900.html,3.46,3.67
8065,/content/btech/found/21010305057_1800265773.html,6.37,5.85
8066,/content/btech/found/23011208038_1800265990.html,6.35,6.35
8067,/content/btech/found/22021201016_1800265468.html,6.92,6.92
8068,/content/btech/found/21010505018_1800265773.html,4.70,3.50
8069,/content/btech/found/22010301019_1800265930.html,6.85,6.42
8070,/content/btech/found/20010304050_1800265817.html,8.59,8.96
8071,/content/btech/found/21010905004_1800265902.html,5.41,5.38
8072,/content/btech/found/22011203033_1800265587.html,6.04,6.04
8073,/content/btech/found/20010104047_1800265340.html,8.23,8.31
8074,/content/btech/found/20010703005_1800265364.html,7.72,7.58
8075,/content/btech/found/22010603045_1800265757.html,2.79,2.79
8076,/content/btech/found/23010104055_1800265989.html,6.13,6.13
8077,/content/btech/found/21010301016_1800265930.html,2.74,1.65
8078,/content/btech/found/20011405001_1800265550.html,7.28,6.73
8079,/content/btech/found/20010101021_1800265930.html,6.80,5.19
8080,/content/btech/found/20011101004_1800265789.html,6.70,5.35
8081,/content/btech/found/23010102036_1800266016.html,7.83,7.83
8082,/content/btech/found/22010204027_1800265984.html,4.96,5.04
8083,/content/btech/found/21020901024_1800265931.html,7.29,7.17
8084,/content/btech/found/20010305043_1800265275.html,7.00,6.62
8085,/content/btech/found/21011303019_1800265238.html,8.79,8.79
8086,/content/btech/found/21010304047_1800265517.html,4.73,2.35
8087,/content/btech/found/23010101070_1800265991.html,7.39,7.39
8088,/content/btech/found/20010703002_1800265243.html,7.99,8.04
8089,/content/btech/found/20010301051_1800265932.html,5.65,3.65
8090,/content/btech/found/20011501001_1800265500.html,6.84,7.62
8091,/content/btech/found/20010501006_1800265934.html,7.29,7.39
8092,/content/btech/found/23020107017_1800265917.html,5.61,5.61
8093,/content/btech/found/22020901004_1800265813.html,5.38,3.83
8094,/content/btech/found/21020204003_1800265817.html,4.41,1.65
8095,/content/btech/found/22011203019_1800265587.html,4.46,4.46
8096,/content/btech/found/22010304054_1800265984.html,6.50,5.65
8097,/content/btech/found/21011003018_1800266010.html,5.1734693877551,3.38461538461538
8098,/content/btech/found/21011505002_1800265901.html,7.42,6.92
8099,/content/btech/found/22010305002_1800265771.html,7.02,7.67
8100,/content/btech/found/21010301043_1800265787.html,6.88,6.96
8101,/content/btech/found/21020304004_1800265817.html,7.11,7.04
8102,/content/btech/found/21011403013_1800266010.html,5.29,6.03846153846154
8103,/content/btech/found/22010305041_1800265771.html,5.17,5.46
8104,/content/btech/found/22011403003_1800265758.html,5.04,5.17
8105,/content/btech/found/21010603043_1800265589.html,7.96,8.00
8106,/content/btech/found/21020905004_1800265397.html,7.75,7.75
8107,/content/btech/found/20010205029_1800265551.html,7.14,7.42
8108,/content/btech/found/21021003001_1800266008.html,6.66666666666667,6.66666666666667
8109,/content/btech/found/20010401048_1800265931.html,4.83,3.25
8110,/content/btech/found/20010305025_1800265905.html,8.40,8.75
8111,/content/btech/found/22010304073_1800265815.html,4.83,4.58
8112,/content/btech/found/20010203006_1800265762.html,7.85,7.93
8113,/content/btech/found/21010501021_1800265929.html,5.67,5.08
8114,/content/btech/found/22010205048_1800265530.html,0.67,0.67
8115,/content/btech/found/20010305024_1800265532.html,8.10,8.41
8116,/content/btech/found/21010304001_1800265986.html,6.73,6.27
8117,/content/btech/found/20010505016_1800265775.html,6.79,6.04
8118,/content/btech/found/20010603038_1800265243.html,6.39,4.08
8119,/content/btech/found/22011201010_1800266009.html,7.27027027027027,7.80769230769231
8120,/content/btech/found/20011201003_1800265331.html,6.55,4.62
8121,/content/btech/found/21010905014_1800265773.html,7.82,8.00
8122,/content/btech/found/22021005019_1800265903.html,7.58,7.80
8123,/content/btech/found/22010301006_1800265786.html,5.75,5.75
8124,/content/btech/found/21010905011_1800265395.html,1.38,1.38
8125,/content/btech/found/21010901016_1800265813.html,6.71,5.00
8126,/content/btech/found/22010505054_1800265530.html,0.75,0.75
8127,/content/btech/found/21010203005_1800266011.html,5.54918032786885,6.33333333333333
8128,/content/btech/found/21010101045_1800265930.html,4.57,4.15
8129,/content/btech/found/21010301043_1800265932.html,6.11,5.00
8130,/content/btech/found/21020107009_1800265922.html,7.28,7.42
8131,/content/btech/found/21011201011_1800265932.html,4.52,2.29
8132,/content/btech/found/20010301022_1800265469.html,6.25,4.12
8133,/content/btech/found/22021005011_1800265902.html,4.96,4.36
8134,/content/btech/found/21010505017_1800265903.html,6.38,6.37
8135,/content/btech/found/20010101051_1800265267.html,5.80,3.50
8136,/content/btech/found/21010501052_1800265468.html,5.54,5.00
8137,/content/btech/found/20010301056_1800265500.html,6.97,5.58
8138,/content/btech/found/22021003007_1800265589.html,6.63,6.63
8139,/content/btech/found/21010304026_1800265597.html,3.35,2.54
8140,/content/btech/found/22010203001_1800266009.html,6.45945945945946,5.88461538461539
8141,/content/btech/found/21020205003_1800265275.html,6.42,7.08
8142,/content/btech/found/20010104056_1800265518.html,8.08,8.00
8143,/content/btech/found/23010106064_1800265980.html,2.09,2.09
8144,/content/btech/found/21010101026_1800265932.html,2.40,1.04
8145,/content/btech/found/21010603002_1800266008.html,7.63888888888889,7.70833333333333
8146,/content/btech/found/22010101024_1800265812.html,6.60,5.71
8147,/content/btech/found/23010102074_1800266016.html,7.83,7.83
8148,/content/btech/found/20010505026_1800265275.html,7.96,8.04
8149,/content/btech/found/21010903005_1800265299.html,3.19,3.08
8150,/content/btech/found/21010305041_1800265531.html,8.27,8.08
8151,/content/btech/found/20010205007_1800265532.html,6.01,3.52
8152,/content/btech/found/22010501044_1800265786.html,4.50,4.50
8153,/content/btech/found/20010205032_1800265532.html,5.39,4.24
8154,/content/btech/found/23010501026_1800265991.html,3.57,3.57
8155,/content/btech/found/22010301058_1800265929.html,3.85,3.25
8156,/content/btech/found/20010505037_1800265275.html,7.71,7.46
8157,/content/btech/found/20010305009_1800265219.html,7.74,7.35
8158,/content/btech/found/21020205019_1800265275.html,8.17,8.27
8159,/content/btech/found/22010305048_1800265899.html,4.67,4.67
8160,/content/btech/found/21010401011_1800265329.html,3.04,3.04
8161,/content/btech/found/21020107008_1800265922.html,5.45,4.96
8162,/content/btech/found/22021003009_1800265760.html,5.16,5.69
8163,/content/btech/found/21011303015_1800265759.html,4.82,3.67
8164,/content/btech/found/20010305025_1800265775.html,8.35,7.96
8165,/content/btech/found/21010104055_1800265517.html,5.80,4.73
8166,/content/btech/found/22010205055_1800265901.html,4.55,4.12
8167,/content/btech/found/22010304004_1800265815.html,1.60,1.21
8168,/content/btech/found/22010104053_1800265984.html,2.00,2.33
8169,/content/btech/found/21011403007_1800265238.html,8.71,8.71
8170,/content/btech/found/22020107009_1800265778.html,7.73,8.20
8171,/content/btech/found/20010901005_1800265930.html,7.32,7.00
8172,/content/btech/found/22010304010_1800265984.html,6.05,4.92
8173,/content/btech/found/22010103017_1800266003.html,4.29,4.29
8174,/content/btech/found/20011405001_1800265532.html,7.37,7.78
8175,/content/btech/found/22010101039_1800265467.html,3.67,3.67
8176,/content/btech/found/22020304007_1800265984.html,1.62,1.62
8177,/content/btech/found/20011105004_1800265532.html,6.46,6.22
8178,/content/btech/found/22011303015_1800266007.html,5.50,4.54
8179,/content/btech/found/21010603048_1800265760.html,7.29,7.27
8180,/content/btech/found/22011003019_1800265758.html,5.48,5.83
8181,/content/btech/found/20010101041_1800265934.html,5.43,4.96
8182,/content/btech/found/20010505052_1800265532.html,4.91,4.37
8183,/content/btech/found/20010205012_1800265275.html,6.34,5.23
8184,/content/btech/found/20010505029_1800265275.html,7.52,7.31
8185,/content/btech/found/22011203012_1800265587.html,1.58,1.58
8186,/content/btech/found/20010203020_1800265284.html,7.27,6.00
8187,/content/btech/found/21010301059_1800265498.html,5.33,5.04
8188,/content/btech/found/21010301047_1800265498.html,6.73,6.42
8189,/content/btech/found/21010203029_1800265589.html,6.96,6.85
8190,/content/btech/found/21011005003_1800265903.html,5.12,3.72
8191,/content/btech/found/22010603039_1800266009.html,5.58333333333333,4.625
8192,/content/btech/found/22010103053_1800265783.html,4.31,4.00
8193,/content/btech/found/22020305005_1800265531.html,8.54,8.54
8194,/content/btech/found/23021201003_1800265930.html,5.54,5.54
8195,/content/btech/found/21010101006_1800265291.html,7.10,6.63
8196,/content/btech/found/21021203005_1800265243.html,5.38,5.38
8197,/content/btech/found/21010205035_1800265773.html,4.79,4.50
8198,/content/btech/found/22020901010_1800265931.html,6.27,5.79
8199,/content/btech/found/22021001024_1800265931.html,6.14,5.50
8200,/content/btech/found/20010205023_1800265219.html,7.58,7.00
8201,/content/btech/found/21021005010_1800265550.html,6.54,6.54
8202,/content/btech/found/20011303001_1800265284.html,7.33,5.31
8203,/content/btech/found/21010203033_1800265589.html,8.01,7.19
8204,/content/btech/found/22010305004_1800265771.html,3.81,3.17
8205,/content/btech/found/21010505042_1800265770.html,3.25,3.25
8206,/content/btech/found/20010205029_1800265775.html,7.32,7.74
8207,/content/btech/found/21021203005_1800266013.html,6.14516129032258,5.34782608695652
8208,/content/btech/found/21021101004_1800265469.html,5.88,6.27
8209,/content/btech/found/22010104036_1800265984.html,3.49,3.08
8210,/content/btech/found/22020903003_1800265760.html,5.02,4.08
8211,/content/btech/found/22010301001_1800265467.html,4.50,4.50
8212,/content/btech/found/22010305029_1800265771.html,5.65,5.42
8213,/content/btech/found/20010905002_1800265395.html,7.54,7.54
8214,/content/btech/found/20010104041_1800265270.html,7.56,6.96
8215,/content/btech/found/20010603024_1800265591.html,7.62,7.35
8216,/content/btech/found/21010903005_1800266011.html,4.59016393442623,5.07692307692308
8217,/content/btech/found/23011003014_1800266016.html,6.35,6.35
8218,/content/btech/found/20010401061_1800265934.html,7.36,7.00
8219,/content/btech/found/23010106013_1800265980.html,1.83,1.83
8220,/content/btech/found/22011303015_1800266009.html,5.47222222222222,5.41666666666667
8221,/content/btech/found/23010306069_1800265980.html,2.61,2.61
8222,/content/btech/found/22010203052_1800266007.html,7.29,7.08
8223,/content/btech/found/22010301031_1800265786.html,4.38,4.38
8224,/content/btech/found/21010101039_1800265291.html,6.23,4.92
8225,/content/btech/found/20010204002_1800265599.html,6.49,5.81
8226,/content/btech/found/20010104054_1800265270.html,8.36,7.58
8227,/content/btech/found/22010305035_1800265901.html,5.76,4.92
8228,/content/btech/found/20010905001_1800265532.html,7.56,7.59
8229,/content/btech/found/21010203037_1800265588.html,6.42,5.88
8230,/content/btech/found/21010903008_1800265299.html,4.46,5.75
8231,/content/btech/found/20010305024_1800265397.html,7.95,7.50
8232,/content/btech/found/21010104049_1800265986.html,5.42,4.96
8233,/content/btech/found/21010401025_1800265788.html,4.14,3.54
8234,/content/btech/found/20010305022_1800265775.html,5.46,2.00
8235,/content/btech/found/22010101074_1800265930.html,17.38,5.67
8236,/content/btech/found/21020903001_1800265762.html,7.11,7.07
8237,/content/btech/found/21010101004_1800265291.html,5.19,3.50
8238,/content/btech/found/21010101028_1800265494.html,5.04,5.04
8239,/content/btech/found/21011403004_1800265588.html,5.63,4.96
8240,/content/btech/found/20010505009_1800265532.html,7.48,7.44
8241,/content/btech/found/21020905010_1800265275.html,7.12,7.69
8242,/content/btech/found/20010107003_1800265922.html,8.25,8.08
8243,/content/btech/found/21010203044_1800265299.html,5.27,5.29
8244,/content/btech/found/22010101049_1800265812.html,4.54,4.79
8245,/content/btech/found/23015103002_1800266016.html,7.52,7.52
8246,/content/btech/found/21010101043_1800265932.html,6.08,2.83
8247,/content/btech/found/21011303012_1800265760.html,5.67,4.88
8248,/content/btech/found/21021201002_1800265790.html,7.47,7.38
8249,/content/btech/found/21010603015_1800265589.html,5.40,3.96
8250,/content/btech/found/21010203026_1800265760.html,8.07,8.13
8251,/content/btech/found/23010503043_1800266016.html,6.70,6.70
8252,/content/btech/found/23015103074_1800266016.html,6.26,6.26
8253,/content/btech/found/21010903013_1800266011.html,7.83606557377049,8
8254,/content/btech/found/20010603027_1800265762.html,7.50,7.37
8255,/content/btech/found/21011503001_1800265299.html,8.00,8.13
8256,/content/btech/found/20010603001_1800265243.html,6.96,6.69
8257,/content/btech/found/20010505050_1800265219.html,7.35,6.88
8258,/content/btech/found/20011303009_1800265761.html,7.41,6.96
8259,/content/btech/found/22021505002_1800265903.html,3.56,3.64
8260,/content/btech/found/20010305040_1800265775.html,5.74,3.44
8261,/content/btech/found/20011101008_1800265267.html,5.23,3.35
8262,/content/btech/found/20010401015_1800265788.html,5.49,3.38
8263,/content/btech/found/20010305047_1800265275.html,6.87,6.12
8264,/content/btech/found/23010104068_1800265989.html,3.39,3.39
8265,/content/btech/found/22021201038_1800265930.html,5.65,5.65
8266,/content/btech/found/23010306025_1800265980.html,5.22,5.22
8267,/content/btech/found/21010901018_1800265787.html,5.50,5.13
8268,/content/btech/found/21010505034_1800265531.html,7.69,7.35
8269,/content/btech/found/20010401021_1800265267.html,7.71,7.33
8270,/content/btech/found/22011405003_1800265771.html,2.06,1.54
8271,/content/btech/found/20010401032_1800265934.html,6.53,6.13
8272,/content/btech/found/21010401004_1800265468.html,3.57,1.35
8273,/content/btech/found/22010304037_1800265818.html,5.08,5.08
8274,/content/btech/found/21010104012_1800265816.html,5.74,5.58
8275,/content/btech/found/21010505057_1800265548.html,2.83,2.83
8276,/content/btech/found/22011503012_1800265758.html,1.96,1.92
8277,/content/btech/found/21010104013_1800265292.html,6.98,6.00
8278,/content/btech/found/20010104058_1800265988.html,7.43,7.65
8279,/content/btech/found/22010505008_1800265899.html,1.71,1.71
8280,/content/btech/found/23010503063_1800266016.html,7.61,7.61
8281,/content/btech/found/22011303045_1800265758.html,6.38,6.25
8282,/content/btech/found/21010304035_1800265819.html,6.42,5.79
8283,/content/btech/found/22010401020_1800265467.html,0.88,0.88
8284,/content/btech/found/20010104023_1800265270.html,7.66,6.92
8285,/content/btech/found/22010101009_1800265812.html,6.77,6.67
8286,/content/btech/found/23011303004_1800266016.html,1.91,1.91
8287,/content/btech/found/20011101005_1800265331.html,6.00,3.00
8288,/content/btech/found/20010505048_1800265903.html,5.87,5.07
8289,/content/btech/found/20010603027_1800265364.html,7.69,7.62
8290,/content/btech/found/22010903001_1800265587.html,5.33,5.33
8291,/content/btech/found/21011303003_1800266006.html,6.71,6.71
8292,/content/btech/found/23011403030_1800266016.html,1.78,1.78
8293,/content/btech/found/22021005023_1800265531.html,4.38,4.38
8294,/content/btech/found/22020107006_1800265918.html,5.21,5.72
8295,/content/btech/found/20010205002_1800265773.html,5.49,4.1923076923
8296,/content/btech/found/21011303010_1800266011.html,5.33333333333333,4.79166666666667
8297,/content/btech/found/20010203021_1800266007.html,6.92,6.79
8298,/content/btech/found/23011208029_1800265990.html,2.57,2.57
8299,/content/btech/found/21010501052_1800265291.html,5.58,5.13
8300,/content/btech/found/20010205002_1800265532.html,5.09,4.60
8301,/content/btech/found/21010505025_1800265900.html,5.21,4.54
8302,/content/btech/found/23011003002_1800266016.html,2.30,2.30
8303,/content/btech/found/21010203032_1800266011.html,8.36885245901639,8.625
8304,/content/btech/found/23011401006_1800265991.html,1.96,1.96
8305,/content/btech/found/21020301004_1800265934.html,8.11,8.48
8306,/content/btech/found/20010203024_1800265284.html,6.78,6.25
8307,/content/btech/found/20010505041_1800265532.html,6.71,6.70
8308,/content/btech/found/22010301001_1800265928.html,4.50,4.50
